

Run Date,Action,Symbol,Description,Type,Quantity,Price ($),Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
12/14/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.5,91.11,,,,-45.56,1058.55,12/16/2022
12/05/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,29.45,,,,-58.89,599.87,12/07/2022
12/05/2022,"YOU BOUGHT SEMLER SCIENTIFIC INC COM USD0.001 (SMLR) (Cash)",SMLR,"SEMLER SCIENTIFIC INC COM USD0.001",Cash,1,31.01,,,,-31.01,658.76,12/07/2022
12/05/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.5,73.21,,,,-36.6,689.77,12/07/2022
12/05/2022,"YOU BOUGHT OLAPLEX HLDGS INC COM (OLPX) (Cash)",OLPX,"OLAPLEX HLDGS INC COM",Cash,5,5.86,,,,-29.3,726.37,12/07/2022
12/05/2022,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.447,111.87,,,,-50,755.67,12/06/2022
12/05/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,1,91.24,,,,-91.24,805.67,12/07/2022
11/04/2022,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.473,105.64,,,,-50,95.86,11/07/2022
10/31/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,1,92.79,,,,-92.79,144.64,11/02/2022
10/26/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,2,129.69,,,,-259.38,237.43,10/28/2022
10/26/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,95.01,,,,-95.01,496.81,10/28/2022
10/13/2022,"YOU BOUGHT TATTOOED CHEF INC COM CL A (TTCFQ) (Cash)",TTCFQ,"TATTOOED CHEF INC COM CL A",Cash,16,4.18,,,,-66.88,91.82,10/17/2022
10/13/2022,"YOU BOUGHT SKYWORKS SOLUTIONS INC (SWKS) (Cash)",SWKS,"SKYWORKS SOLUTIONS INC",Cash,9,76.88,,,,-691.92,158.70,10/17/2022
10/13/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,3,123.76,,,,-371.28,850.62,10/17/2022
10/13/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,16,11.34,,,,-181.44,1221.90,10/17/2022
10/04/2022,"YOU BOUGHT PERIODIC INVESTMENT FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.47,106.27,,,,-50,1403.34,10/05/2022
09/27/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,2,137.92,,,,-275.84,450.79,09/29/2022
09/27/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,25,11.5,,,,-287.5,726.63,09/29/2022
09/21/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,39.55,,,,-79.09,1006.08,09/23/2022
09/21/2022,"YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER FIDELITY TOTAL MARKET INDEX FUND (FSKAX) (Cash)",FSKAX,"FIDELITY TOTAL MARKET INDEX FUND",Cash,0.471,106.06,,,,-50,1085.17,09/22/2022
09/21/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,10,13.11,,,,-131.08,1135.17,09/23/2022
09/21/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,101.92,,,,-101.92,1266.25,09/23/2022
09/20/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,5,12.89,,,,-64.44,1368.17,09/22/2022
09/20/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,100.78,,,,-100.78,1432.61,09/22/2022
09/19/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,40.61,,,,-81.22,1533.39,09/21/2022
09/19/2022,"YOU BOUGHT DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,3,21.55,,,,-64.65,1614.61,09/21/2022
09/19/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,7,13.29,,,,-93.02,1679.26,09/21/2022
09/19/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,2,102.15,,,,-204.3,1772.28,09/21/2022
09/14/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,1,43.27,,,,-43.27,976.58,09/16/2022
09/14/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,3,82.67,,,,-248.01,1019.85,09/16/2022
09/14/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,104.93,,,,-104.93,1267.86,09/16/2022
09/13/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,156.63,,,,-78.32,1372.79,09/15/2022
09/13/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,2,105.79,,,,-211.57,1451.11,09/15/2022
09/13/2022,"YOU BOUGHT ACTIVISION BLIZZARD INC COM *CASH ME... (00507V109) (Cash)",00507V109,"ACTIVISION BLIZZARD INC COM *CASH MERGE",Cash,2,77.34,,,,-154.69,1662.68,09/15/2022
09/13/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,3,71.74,,,,-215.21,1817.37,09/15/2022
09/12/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,168.33,,,,-84.17,3032.58,09/14/2022
09/12/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,2,15.09,,,,-30.18,3116.75,09/14/2022
09/12/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,1,110.39,,,,-110.39,3146.93,09/14/2022
09/12/2022,"YOU BOUGHT ACTIVISION BLIZZARD INC COM *CASH ME... (00507V109) (Cash)",00507V109,"ACTIVISION BLIZZARD INC COM *CASH MERGE",Cash,4,78.18,,,,-312.72,3257.32,09/14/2022
09/12/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,2,72.33,,,,-144.66,3570.04,09/14/2022
08/29/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,160.37,,,,-80.18,2711.99,08/31/2022
08/29/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,15,6.33,,,,-94.93,2792.17,08/31/2022
08/29/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.5,109.84,,,,-54.92,2887.10,08/31/2022
08/29/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,1,64.77,,,,-64.77,2942.02,08/31/2022
08/24/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,43.24,,,,-86.48,3006.79,08/26/2022
08/24/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,163.59,,,,-81.8,3093.27,08/26/2022
08/22/2022,"YOU BOUGHT PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,2,21.22,,,,-42.43,2175.07,08/24/2022
08/22/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.2,163.04,,,,-32.61,2217.50,08/24/2022
08/22/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,15,6.37,,,,-95.54,2250.11,08/24/2022
08/22/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,1,15.49,,,,-15.49,2345.65,08/24/2022
08/19/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.3,168.97,,,,-50.69,2361.14,08/23/2022
08/19/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,20,6.79,,,,-135.77,2411.83,08/23/2022
08/05/2022,"YOU SOLD IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,-18,59.55,,0.03,,1071.87,2547.60,08/09/2022
07/26/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,1,84.45,,,,-84.45,1474.68,07/28/2022
07/26/2022,"YOU BOUGHT IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,2,40.7,,,,-81.4,1559.13,07/28/2022
07/26/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,160.24,,,,-80.12,1640.53,07/28/2022
07/26/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,10,6.91,,,,-69.05,1720.65,07/28/2022
07/26/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.4,115.02,,,,-46.01,1789.70,07/28/2022
07/26/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.5,104.73,,,,-52.37,1835.71,07/28/2022
07/26/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,1,56.75,,,,-56.75,1888.08,07/28/2022
07/22/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,1,83.86,,,,-83.86,944.83,07/26/2022
07/22/2022,"YOU BOUGHT PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,8,18.05,,,,-144.37,1028.69,07/26/2022
07/22/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,169.27,,,,-84.63,1173.06,07/26/2022
07/22/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.6,107.98,,,,-64.79,1257.69,07/26/2022
07/11/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,2,80.22,,,,-160.43,1322.48,07/13/2022
07/11/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,1,70.61,,,,-70.62,1482.91,07/13/2022
07/11/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.25,70.61,,,,-17.65,1553.53,07/13/2022
07/11/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,15,6.56,,,,-98.41,1571.18,07/13/2022
07/11/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,10,12.99,,,,-129.9,1669.59,07/13/2022
07/06/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,30.52,,,,-61.03,999.49,07/08/2022
07/06/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,10,12.84,,,,-128.4,1060.52,07/08/2022
07/05/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,2,32.1,,,,-64.21,1188.92,07/07/2022
07/05/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,3,79.75,,,,-239.24,1253.13,07/07/2022
07/05/2022,"YOU BOUGHT IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,1,38.71,,,,-38.71,1492.37,07/07/2022
07/05/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,23,6.3,,,,-144.79,1531.08,07/07/2022
07/05/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,10,13.02,,,,-130.2,1675.87,07/07/2022
06/21/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,3,33,,,,-99,799.82,06/23/2022
06/21/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,1,158.95,,,,-158.95,898.82,06/23/2022
06/21/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,12,6.54,,,,-78.47,1057.77,06/23/2022
06/13/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,1,34.74,,,,-34.74,1136.24,06/15/2022
06/13/2022,"YOU BOUGHT PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,3,17.62,,,,-52.85,1170.98,06/15/2022
06/13/2022,"YOU BOUGHT IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,1,38.21,,,,-38.21,1223.83,06/15/2022
06/13/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.3,167.89,,,,-50.37,1262.04,06/15/2022
06/13/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,10,6.81,,,,-68.09,1312.41,06/15/2022
06/13/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,5,14.16,,,,-70.8,1380.50,06/15/2022
06/13/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,1,54.7,,,,-54.7,1451.30,06/15/2022
06/08/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,1,41.01,,,,-41.01,706.00,06/10/2022
06/08/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,5,7.82,,,,-39.08,747.01,06/10/2022
06/06/2022,"YOU BOUGHT IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,1,44.02,,,,-44.02,786.09,06/08/2022
06/06/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,15,7.76,,,,-116.39,830.11,06/08/2022
06/06/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,2,58.67,,,,-117.34,946.50,06/08/2022
05/24/2022,"YOU BOUGHT PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,6,17.52,,,,-105.11,563.73,05/26/2022
05/24/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.2,178,,,,-35.6,668.84,05/26/2022
05/24/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,15,7.17,,,,-107.48,704.44,05/26/2022
05/24/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.005,2066.28,,,,-10.33,811.92,05/26/2022
05/24/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.03,2085.22,,,,-62.56,822.25,05/26/2022
05/20/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,1,81.95,,,,-81.95,384.81,05/24/2022
05/20/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.5,78.07,,,,-39.04,466.76,05/24/2022
05/20/2022,"YOU BOUGHT IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,1,44.94,,,,-44.94,505.80,05/24/2022
05/20/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,7,8.15,,,,-57.04,550.74,05/24/2022
05/20/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.015,2121.97,,,,-31.83,607.78,05/24/2022
05/18/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,7,8.25,,,,-57.73,639.61,05/20/2022
05/18/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,1,64.53,,,,-64.53,697.34,05/20/2022
05/18/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,0.25,64.55,,,,-16.14,761.87,05/20/2022
05/16/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.75,78.26,,,,-58.7,778.01,05/18/2022
05/16/2022,"YOU BOUGHT DROPBOX, INC. CLASS A COMMON STOCK (DBX) (Cash)",DBX,"DROPBOX, INC. CLASS A COMMON STOCK",Cash,3,20.44,,,,-61.31,836.71,05/18/2022
05/16/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,7,9.08,,,,-63.56,898.02,05/18/2022
05/16/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,0.75,65.48,,,,-49.11,961.58,05/18/2022
05/12/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,1,81.24,,,,-81.24,10.69,05/16/2022
05/12/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,2,9.19,,,,-18.38,91.93,05/16/2022
05/12/2022,"YOU BOUGHT ARK ETF TRUST INNOVATION ETF (ARKK) (Cash)",ARKK,"ARK ETF TRUST INNOVATION ETF",Cash,1,35.86,,,,-35.86,110.31,05/16/2022
05/10/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,6,9.98,,,,-59.89,146.17,05/12/2022
05/09/2022,"YOU BOUGHT CRICUT INC COM CL A (CRCT) (Cash)",CRCT,"CRICUT INC COM CL A",Cash,8,11.19,,,,-89.52,206.06,05/11/2022
05/05/2022,"YOU BOUGHT SLEEP NUMBER CORP COM (SNBR) (Cash)",SNBR,"SLEEP NUMBER CORP COM",Cash,1,43.07,,,,-43.07,295.58,05/09/2022
05/05/2022,"YOU BOUGHT SPDR SER TR S&P 600 SML CAP *EXCHANG... (78464A813) (Cash)",78464A813,"SPDR SER TR S&P 600 SML CAP *EXCHANGED ",Cash,1,86.8,,,,-86.8,338.65,05/09/2022
05/05/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,0.5,85.81,,,,-42.91,425.45,05/09/2022
05/05/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.025,2344.77,,,,-58.62,468.36,05/09/2022
05/05/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.027,2335.23,,,,-63.05,526.98,05/09/2022
05/05/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,1,75.08,,,,-75.08,590.03,05/09/2022
05/05/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,0.5,75.18,,,,-37.59,665.11,05/09/2022
05/02/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,5,15.09,,,,-75.46,702.70,05/04/2022
04/29/2022,"YOU BOUGHT AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,0.075,2462.23,,,,-184.67,278.15,05/03/2022
04/29/2022,"YOU BOUGHT WIX.COM LTD COM ILS0.01 (WIX) (Cash)",WIX,"WIX.COM LTD COM ILS0.01",Cash,0.5,76.97,,,,-38.49,462.82,05/03/2022
04/27/2022,"YOU BOUGHT META PLATFORMS INC CLASS A COMMON STOCK (META) (Cash)",META,"META PLATFORMS INC CLASS A COMMON STOCK",Cash,0.5,173.55,,,,-86.77,1.31,04/29/2022
04/27/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.008,2277.23,,,,-18.22,88.08,04/29/2022
04/26/2022,"YOU BOUGHT PINTEREST INC CL A (PINS) (Cash)",PINS,"PINTEREST INC CL A",Cash,3,19.29,,,,-57.87,106.30,04/28/2022
04/26/2022,"YOU BOUGHT PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,1,85.01,,,,-85.01,164.17,04/28/2022
04/26/2022,"YOU BOUGHT IROBOT CORP (IRBT) (Cash)",IRBT,"IROBOT CORP",Cash,3,49.15,,,,-147.46,249.18,04/28/2022
04/26/2022,"YOU BOUGHT CORSAIR GAMING INC COM (CRSR) (Cash)",CRSR,"CORSAIR GAMING INC COM",Cash,10,15.57,,,,-155.7,396.64,04/28/2022
04/26/2022,"YOU BOUGHT ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,0.02,2399.6,,,,-47.99,552.34,04/28/2022
